shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Export,13.733188,100.527825,2223,22230
Export,13.733154,100.527911,2224,22240
Export,13.733119,100.527996,2225,22250
Export,13.733085,100.528082,2226,22260
Export,13.733051,100.528167,2227,22270
Export,13.733017,100.528253,2228,22280
Export,13.732983,100.528338,2229,22290
Export,13.732949,100.528424,2230,22300
Export,13.732914,100.528509,2231,22310
Export,13.73288,100.528595,2232,22320
Export,13.732846,100.528681,2233,22330
Export,13.732812,100.528766,2234,22340
Export,13.732778,100.528852,2235,22350
Export,13.732744,100.528937,2236,22360
Export,13.732709,100.529023,2237,22370
Export,13.7327049,100.5290341,2238,22380
Export,13.7355814,100.5220175,2239,22390
Export,13.735546,100.522102,2240,22400
Export,13.73551,100.522187,2241,22410
Export,13.735475,100.522272,2242,22420
Export,13.735439,100.522357,2243,22430
Export,13.735403,100.522442,2244,22440
Export,13.735368,100.522527,2245,22450
Export,13.735332,100.522612,2246,22460
Export,13.735297,100.522697,2247,22470
Export,13.735261,100.522782,2248,22480
Export,13.735226,100.522867,2249,22490
Export,13.73519,100.522952,2250,22500
Export,13.735154,100.523036,2251,22510
Export,13.735119,100.523121,2252,22520
Export,13.735083,100.523206,2253,22530
Export,13.735048,100.523291,2254,22540
Export,13.735012,100.523376,2255,22550
Export,13.734976,100.523461,2256,22560
Export,13.734941,100.523546,2257,22570
Export,13.734905,100.523631,2258,22580
Export,13.73487,100.523716,2259,22590
Export,13.734834,100.523801,2260,22600
Export,13.734799,100.523886,2261,22610
Export,13.734763,100.52397,2262,22620
Export,13.734727,100.524055,2263,22630
Export,13.734692,100.52414,2264,22640
Export,13.734656,100.524225,2265,22650
Export,13.734621,100.52431,2266,22660
Export,13.734585,100.524395,2267,22670
Export,13.734549,100.52448,2268,22680
Export,13.734514,100.524565,2269,22690
Export,13.734478,100.52465,2270,22700
Export,13.734443,100.524735,2271,22710
Export,13.734407,100.52482,2272,22720
Export,13.734371,100.524904,2273,22730
Export,13.734336,100.524989,2274,22740
Export,13.7343,100.525074,2275,22750
Export,13.734265,100.525159,2276,22760
Export,13.734229,100.525244,2277,22770
Export,13.734194,100.525329,2278,22780
Export,13.734158,100.525414,2279,22790
Export,13.734122,100.525499,2280,22800
Export,13.734087,100.525584,2281,22810
Export,13.734051,100.525669,2282,22820
Export,13.734016,100.525754,2283,22830
Export,13.7340077,100.5257726,2284,22840
Export,13.7368529,100.5188203,2285,22850
Export,13.736819,100.518906,2286,22860
Export,13.736785,100.518991,2287,22870
Export,13.736751,100.519077,2288,22880
Export,13.736717,100.519163,2289,22890
Export,13.736683,100.519248,2290,22900
Export,13.736649,100.519334,2291,22910
Export,13.736615,100.519419,2292,22920
Export,13.736581,100.519505,2293,22930
Export,13.736547,100.519591,2294,22940
Export,13.736513,100.519676,2295,22950
Export,13.736479,100.519762,2296,22960
Export,13.736444,100.519847,2297,22970
Export,13.73641,100.519933,2298,22980
Export,13.736376,100.520018,2299,22990
Export,13.736342,100.520104,2300,23000
Export,13.736308,100.52019,2301,23010
Export,13.736274,100.520275,2302,23020
Export,13.73624,100.520361,2303,23030
Export,13.736206,100.520446,2304,23040
Export,13.736172,100.520532,2305,23050
Export,13.736138,100.520618,2306,23060
Export,13.736104,100.520703,2307,23070
Export,13.73607,100.520789,2308,23080
Export,13.736036,100.520874,2309,23090
Export,13.736002,100.52096,2310,23100
Export,13.735968,100.521045,2311,23110
Export,13.735934,100.521131,2312,23120
Export,13.7359,100.521217,2313,23130
Export,13.735866,100.521302,2314,23140
Export,13.735832,100.521388,2315,23150
Export,13.735798,100.521473,2316,23160
Export,13.735764,100.521559,2317,23170
Export,13.73573,100.521645,2318,23180
Export,13.735696,100.52173,2319,23190
Export,13.735662,100.521816,2320,23200
Export,13.735628,100.521901,2321,23210
Export,13.735594,100.521987,2322,23220
Export,13.7355814,100.5220175,2323,23230
Export,13.737301,100.5176938,2324,23240
Export,13.737267,100.517779,2325,23250
Export,13.737233,100.517865,2326,23260
Export,13.737199,100.517951,2327,23270
Export,13.737165,100.518036,2328,23280
Export,13.737131,100.518122,2329,23290
Export,13.737097,100.518207,2330,23300
Export,13.737063,100.518293,2331,23310
Export,13.737029,100.518378,2332,23320
Export,13.736995,100.518464,2333,23330
Export,13.736961,100.51855,2334,23340
Export,13.736927,100.518635,2335,23350
Export,13.736892,100.518721,2336,23360
Export,13.736858,100.518806,2337,23370
Export,13.7368529,100.5188203,2338,23380
Export,13.7380097,100.5158699,2339,23390
Export,13.737976,100.515956,2340,23400
Export,13.737943,100.516042,2341,23410
Export,13.73791,100.516127,2342,23420
Export,13.737876,100.516213,2343,23430
Export,13.737843,100.516299,2344,23440
Export,13.73781,100.516385,2345,23450
Export,13.737776,100.516471,2346,23460
Export,13.737743,100.516557,2347,23470
Export,13.737709,100.516643,2348,23480
Export,13.737676,100.516729,2349,23490
Export,13.737643,100.516814,2350,23500
Export,13.737609,100.5169,2351,23510
Export,13.737576,100.516986,2352,23520
Export,13.737543,100.517072,2353,23530
Export,13.737509,100.517158,2354,23540
Export,13.737476,100.517244,2355,23550
Export,13.737443,100.51733,2356,23560
Export,13.737409,100.517415,2357,23570
Export,13.737376,100.517501,2358,23580
Export,13.737342,100.517587,2359,23590
Export,13.737309,100.517673,2360,23600
Export,13.737301,100.5176938,2361,23610
Export,13.7382077,100.5152476,2362,23620
Export,13.73818,100.515335,2363,23630
Export,13.738152,100.515423,2364,23640
Export,13.738124,100.515511,2365,23650
Export,13.738096,100.515599,2366,23660
Export,13.738068,100.515687,2367,23670
Export,13.73804,100.515775,2368,23680
Export,13.738012,100.515863,2369,23690
Export,13.7380097,100.5158699,2370,23700
Export,13.7383224,100.5148828,2371,23710
Export,13.738295,100.514971,2372,23720
Export,13.738267,100.515059,2373,23730
Export,13.738239,100.515147,2374,23740
Export,13.738212,100.515235,2375,23750
Export,13.7382077,100.5152476,2376,23760
Export,13.7390206,100.5140567,2377,23770
Export,13.738962,100.514126,2378,23780
Export,13.738903,100.514196,2379,23790
Export,13.738844,100.514266,2380,23800
Export,13.738785,100.514336,2381,23810
Export,13.738726,100.514406,2382,23820
Export,13.738667,100.514475,2383,23830
Export,13.738608,100.514545,2384,23840
Export,13.738549,100.514615,2385,23850
Export,13.73849,100.514685,2386,23860
Export,13.738431,100.514754,2387,23870
Export,13.738372,100.514824,2388,23880
Export,13.7383224,100.5148828,2389,23890
Export,13.7401358,100.5126297,2390,23900
Export,13.740079,100.512702,2391,23910
Export,13.740023,100.512774,2392,23920
Export,13.739967,100.512846,2393,23930
Export,13.739911,100.512918,2394,23940
Export,13.739854,100.51299,2395,23950
Export,13.739798,100.513062,2396,23960
Export,13.739742,100.513134,2397,23970
Export,13.739685,100.513206,2398,23980
Export,13.739629,100.513278,2399,23990
Export,13.739573,100.51335,2400,24000
Export,13.739516,100.513422,2401,24010
Export,13.73946,100.513494,2402,24020
Export,13.739404,100.513566,2403,24030
Export,13.739347,100.513638,2404,24040
Export,13.739291,100.513711,2405,24050
Export,13.739235,100.513783,2406,24060
Export,13.739179,100.513855,2407,24070
Export,13.739122,100.513927,2408,24080
Export,13.739066,100.513999,2409,24090
Export,13.7390206,100.5140567,2410,24100
Export,13.7417511,100.510602,2411,24110
Export,13.741694,100.510674,2412,24120
Export,13.741637,100.510745,2413,24130
Export,13.74158,100.510817,2414,24140
Export,13.741523,100.510888,2415,24150
Export,13.741466,100.51096,2416,24160
Export,13.741409,100.511031,2417,24170
Export,13.741352,100.511103,2418,24180
Export,13.741295,100.511174,2419,24190
Export,13.741238,100.511246,2420,24200
Export,13.741181,100.511317,2421,24210
Export,13.741124,100.511389,2422,24220
Export,13.741068,100.51146,2423,24230
Export,13.741011,100.511532,2424,24240
Export,13.740954,100.511603,2425,24250
Export,13.740897,100.511675,2426,24260
Export,13.74084,100.511746,2427,24270
Export,13.740783,100.511818,2428,24280
Export,13.740726,100.511889,2429,24290
Export,13.740669,100.511961,2430,24300
Export,13.740612,100.512032,2431,24310
Export,13.740555,100.512104,2432,24320
Export,13.740498,100.512175,2433,24330
Export,13.740441,100.512247,2434,24340
Export,13.740384,100.512318,2435,24350
Export,13.740327,100.51239,2436,24360
Export,13.74027,100.512461,2437,24370
Export,13.740213,100.512533,2438,24380
Export,13.740156,100.512604,2439,24390
Export,13.7401358,100.5126297,2440,24400
Export,13.7426161,100.5095291,2441,24410
Export,13.742559,100.5096,2442,24420
Export,13.742501,100.509671,2443,24430
Export,13.742444,100.509743,2444,24440
Export,13.742387,100.509814,2445,24450
Export,13.742329,100.509885,2446,24460
Export,13.742272,100.509956,2447,24470
Export,13.742214,100.510027,2448,24480
Export,13.742157,100.510098,2449,24490
Export,13.7421,100.51017,2450,24500
Export,13.742042,100.510241,2451,24510
Export,13.741985,100.510312,2452,24520
Export,13.741928,100.510383,2453,24530
Export,13.74187,100.510454,2454,24540
Export,13.741813,100.510525,2455,24550
Export,13.741756,100.510597,2456,24560
Export,13.7417511,100.510602,2457,24570
Export,13.7430538,100.5089712,2458,24580
Export,13.742997,100.509043,2459,24590
Export,13.742941,100.509115,2460,24600
Export,13.742884,100.509187,2461,24610
Export,13.742828,100.509259,2462,24620
Export,13.742772,100.509331,2463,24630
Export,13.742715,100.509403,2464,24640
Export,13.742659,100.509475,2465,24650
Export,13.7426161,100.5095291,2466,24660
Export,13.7447734,100.5067503,2467,24670
Export,13.744717,100.506823,2468,24680
Export,13.744661,100.506895,2469,24690
Export,13.744605,100.506967,2470,24700
Export,13.744549,100.50704,2471,24710
Export,13.744493,100.507112,2472,24720
Export,13.744437,100.507184,2473,24730
Export,13.744381,100.507257,2474,24740
Export,13.744325,100.507329,2475,24750
Export,13.744269,100.507401,2476,24760
Export,13.744213,100.507473,2477,24770
Export,13.744157,100.507546,2478,24780
Export,13.744101,100.507618,2479,24790
Export,13.744045,100.50769,2480,24800
Export,13.743989,100.507763,2481,24810
Export,13.743933,100.507835,2482,24820
Export,13.743878,100.507907,2483,24830
Export,13.743822,100.50798,2484,24840
Export,13.743766,100.508052,2485,24850
Export,13.74371,100.508124,2486,24860
Export,13.743654,100.508197,2487,24870
Export,13.743598,100.508269,2488,24880
Export,13.743542,100.508341,2489,24890
Export,13.743486,100.508414,2490,24900
Export,13.74343,100.508486,2491,24910
Export,13.743374,100.508558,2492,24920
Export,13.743318,100.508631,2493,24930
Export,13.743262,100.508703,2494,24940
Export,13.743206,100.508775,2495,24950
Export,13.74315,100.508847,2496,24960
Export,13.743094,100.50892,2497,24970
Export,13.7430538,100.5089712,2498,24980
Export,13.7457739,100.5054307,2499,24990
Export,13.745719,100.505504,2500,25000
Export,13.745663,100.505577,2501,25010
Export,13.745608,100.505649,2502,25020
Export,13.745553,100.505722,2503,25030
Export,13.745498,100.505795,2504,25040
Export,13.745442,100.505868,2505,25050
Export,13.745387,100.505941,2506,25060
Export,13.745332,100.506014,2507,25070
Export,13.745276,100.506087,2508,25080
Export,13.745221,100.50616,2509,25090
Export,13.745166,100.506233,2510,25100
Export,13.745111,100.506306,2511,25110
Export,13.745055,100.506378,2512,25120
Export,13.745,100.506451,2513,25130
Export,13.744945,100.506524,2514,25140
Export,13.74489,100.506597,2515,25150
Export,13.744834,100.50667,2516,25160
Export,13.744779,100.506743,2517,25170
Export,13.7447734,100.5067503,2518,25180
Export,13.746618,100.5044007,2519,25190
Export,13.74656,100.504471,2520,25200
Export,13.746502,100.504542,2521,25210
Export,13.746444,100.504613,2522,25220
Export,13.746386,100.504683,2523,25230
Export,13.746328,100.504754,2524,25240
Export,13.74627,100.504825,2525,25250
Export,13.746213,100.504895,2526,25260
Export,13.746155,100.504966,2527,25270
Export,13.746097,100.505037,2528,25280
Export,13.746039,100.505108,2529,25290
Export,13.745981,100.505178,2530,25300
Export,13.745923,100.505249,2531,25310
Export,13.745865,100.50532,2532,25320
Export,13.745807,100.50539,2533,25330
Export,13.7457739,100.5054307,2534,25340
Export,13.7467952,100.503875,2535,25350
Export,13.746766,100.503962,2536,25360
Export,13.746736,100.50405,2537,25370
Export,13.746707,100.504137,2538,25380
Export,13.746677,100.504224,2539,25390
Export,13.746648,100.504312,2540,25400
Export,13.746618,100.504399,2541,25410
Export,13.746618,100.5044007,2542,25420
Export,13.7469378,100.5031713,2543,25430
Export,13.746919,100.503262,2544,25440
Export,13.746901,100.503352,2545,25450
Export,13.746883,100.503443,2546,25460
Export,13.746864,100.503533,2547,25470
Export,13.746846,100.503624,2548,25480
Export,13.746828,100.503714,2549,25490
Export,13.746809,100.503805,2550,25500
Export,13.7467952,100.503875,2551,25510
Export,13.7470036,100.5008709,2552,25520
Export,13.747001,100.500963,2553,25530
Export,13.746998,100.501056,2554,25540
Export,13.746996,100.501148,2555,25550
Export,13.746993,100.501241,2556,25560
Export,13.74699,100.501333,2557,25570
Export,13.746988,100.501426,2558,25580
Export,13.746985,100.501518,2559,25590
Export,13.746982,100.50161,2560,25600
Export,13.74698,100.501703,2561,25610
Export,13.746977,100.501795,2562,25620
Export,13.746975,100.501888,2563,25630
Export,13.746972,100.50198,2564,25640
Export,13.746969,100.502073,2565,25650
Export,13.746967,100.502165,2566,25660
Export,13.746964,100.502258,2567,25670
Export,13.746961,100.50235,2568,25680
Export,13.746959,100.502442,2569,25690
Export,13.746956,100.502535,2570,25700
Export,13.746953,100.502627,2571,25710
Export,13.746951,100.50272,2572,25720
Export,13.746948,100.502812,2573,25730
Export,13.746945,100.502905,2574,25740
Export,13.746943,100.502997,2575,25750
Export,13.74694,100.503089,2576,25760
Export,13.7469378,100.5031713,2577,25770
Export,13.7470141,100.5004954,2578,25780
Export,13.747012,100.500588,2579,25790
Export,13.747009,100.50068,2580,25800
Export,13.747006,100.500773,2581,25810
Export,13.747004,100.500865,2582,25820
Export,13.7470036,100.5008709,2583,25830
Export,13.7469795,100.5001887,2584,25840
Export,13.74699,100.500281,2585,25850
Export,13.747,100.500372,2586,25860
Export,13.747011,100.500464,2587,25870
Export,13.7470141,100.5004954,2588,25880
Export,13.7468473,100.4998517,2589,25890
Export,13.746881,100.499937,2590,25900
Export,13.746915,100.500023,2591,25910
Export,13.746948,100.500109,2592,25920
Export,13.7469795,100.5001887,2593,25930
Export,13.7465659,100.4992509,2594,25940
Export,13.746605,100.499334,2595,25950
Export,13.746644,100.499418,2596,25960
Export,13.746683,100.499501,2597,25970
Export,13.746722,100.499584,2598,25980
Export,13.746761,100.499667,2599,25990
Export,13.7468,100.499751,2600,26000
Export,13.746839,100.499834,2601,26010
Export,13.7468473,100.4998517,2602,26020
Export,13.74543,100.4972661,2603,26030
Export,13.745476,100.497346,2604,26040
Export,13.745521,100.497425,2605,26050
Export,13.745567,100.497505,2606,26060
Export,13.745612,100.497585,2607,26070
Export,13.745658,100.497664,2608,26080
Export,13.745704,100.497744,2609,26090
Export,13.745749,100.497824,2610,26100
Export,13.745795,100.497904,2611,26110
Export,13.74584,100.497983,2612,26120
Export,13.745886,100.498063,2613,26130
Export,13.745932,100.498143,2614,26140
Export,13.745977,100.498222,2615,26150
Export,13.746023,100.498302,2616,26160
Export,13.746068,100.498382,2617,26170
Export,13.746114,100.498461,2618,26180
Export,13.74616,100.498541,2619,26190
Export,13.746205,100.498621,2620,26200
Export,13.746251,100.4987,2621,26210
Export,13.746296,100.49878,2622,26220
Export,13.746342,100.49886,2623,26230
Export,13.746388,100.498939,2624,26240
Export,13.746433,100.499019,2625,26250
Export,13.746479,100.499099,2626,26260
Export,13.746524,100.499178,2627,26270
Export,13.7465659,100.4992509,2628,26280
Export,13.7444399,100.4955173,2629,26290
Export,13.744485,100.495597,2630,26300
Export,13.74453,100.495677,2631,26310
Export,13.744576,100.495757,2632,26320
Export,13.744621,100.495837,2633,26330
Export,13.744666,100.495917,2634,26340
Export,13.744711,100.495997,2635,26350
Export,13.744757,100.496077,2636,26360
Export,13.744802,100.496156,2637,26370
Export,13.744847,100.496236,2638,26380
Export,13.744892,100.496316,2639,26390
Export,13.744937,100.496396,2640,26400
Export,13.744983,100.496476,2641,26410
Export,13.745028,100.496556,2642,26420
Export,13.745073,100.496636,2643,26430
Export,13.745118,100.496716,2644,26440
Export,13.745164,100.496796,2645,26450
Export,13.745209,100.496876,2646,26460
Export,13.745254,100.496955,2647,26470
Export,13.745299,100.497035,2648,26480
Export,13.745345,100.497115,2649,26490
Export,13.74539,100.497195,2650,26500
Export,13.74543,100.4972661,2651,26510
Export,13.7437905,100.4943736,2652,26520
Export,13.743836,100.494453,2653,26530
Export,13.743881,100.494533,2654,26540
Export,13.743927,100.494613,2655,26550
Export,13.743972,100.494693,2656,26560
Export,13.744017,100.494773,2657,26570
Export,13.744063,100.494853,2658,26580
Export,13.744108,100.494932,2659,26590
Export,13.744153,100.495012,2660,26600
Export,13.744199,100.495092,2661,26610
Export,13.744244,100.495172,2662,26620
Export,13.744289,100.495252,2663,26630
Export,13.744335,100.495332,2664,26640
Export,13.74438,100.495412,2665,26650
Export,13.744425,100.495491,2666,26660
Export,13.7444399,100.4955173,2667,26670
Export,13.7428767,100.4928994,2668,26680
Export,13.742925,100.492977,2669,26690
Export,13.742973,100.493055,2670,26700
Export,13.743022,100.493133,2671,26710
Export,13.74307,100.493211,2672,26720
Export,13.743118,100.493289,2673,26730
Export,13.743167,100.493367,2674,26740
Export,13.743215,100.493445,2675,26750
Export,13.743263,100.493523,2676,26760
Export,13.743312,100.493601,2677,26770
Export,13.74336,100.493679,2678,26780
Export,13.743408,100.493757,2679,26790
Export,13.743457,100.493835,2680,26800
Export,13.743505,100.493913,2681,26810
Export,13.743553,100.493991,2682,26820
Export,13.743602,100.494069,2683,26830
Export,13.74365,100.494147,2684,26840
Export,13.743698,100.494225,2685,26850
Export,13.743747,100.494303,2686,26860
Export,13.7437905,100.4943736,2687,26870
Export,13.7384266,100.4854643,2688,26880
Export,13.738474,100.485543,2689,26890
Export,13.738521,100.485622,2690,26900
Export,13.738568,100.4857,2691,26910
Export,13.738615,100.485779,2692,26920
Export,13.738662,100.485858,2693,26930
Export,13.738709,100.485937,2694,26940
Export,13.738756,100.486015,2695,26950
Export,13.738804,100.486094,2696,26960
Export,13.738851,100.486173,2697,26970
Export,13.738898,100.486252,2698,26980
Export,13.738945,100.48633,2699,26990
Export,13.738992,100.486409,2700,27000
Export,13.739039,100.486488,2701,27010
Export,13.739086,100.486567,2702,27020
Export,13.739133,100.486645,2703,27030
Export,13.739181,100.486724,2704,27040
Export,13.739228,100.486803,2705,27050
Export,13.739275,100.486881,2706,27060
Export,13.739322,100.48696,2707,27070
Export,13.739369,100.487039,2708,27080
Export,13.739416,100.487118,2709,27090
Export,13.739463,100.487196,2710,27100
Export,13.73951,100.487275,2711,27110
Export,13.739558,100.487354,2712,27120
Export,13.739605,100.487433,2713,27130
Export,13.739652,100.487511,2714,27140
Export,13.739699,100.48759,2715,27150
Export,13.739746,100.487669,2716,27160
Export,13.739793,100.487748,2717,27170
Export,13.73984,100.487826,2718,27180
Export,13.739887,100.487905,2719,27190
Export,13.739935,100.487984,2720,27200
Export,13.739982,100.488062,2721,27210
Export,13.740029,100.488141,2722,27220
Export,13.740076,100.48822,2723,27230
Export,13.740123,100.488299,2724,27240
Export,13.74017,100.488377,2725,27250
Export,13.740217,100.488456,2726,27260
Export,13.740264,100.488535,2727,27270
Export,13.740312,100.488614,2728,27280
Export,13.740359,100.488692,2729,27290
Export,13.740406,100.488771,2730,27300
Export,13.740453,100.48885,2731,27310
Export,13.7405,100.488929,2732,27320
Export,13.740547,100.489007,2733,27330
Export,13.740594,100.489086,2734,27340
Export,13.740641,100.489165,2735,27350
Export,13.740689,100.489243,2736,27360
Export,13.740736,100.489322,2737,27370
Export,13.740783,100.489401,2738,27380
Export,13.74083,100.48948,2739,27390
Export,13.740877,100.489558,2740,27400
Export,13.740924,100.489637,2741,27410
Export,13.740971,100.489716,2742,27420
Export,13.741018,100.489795,2743,27430
Export,13.741065,100.489873,2744,27440
Export,13.741113,100.489952,2745,27450
Export,13.74116,100.490031,2746,27460
Export,13.741207,100.49011,2747,27470
Export,13.741254,100.490188,2748,27480
Export,13.741301,100.490267,2749,27490
Export,13.741348,100.490346,2750,27500
Export,13.741395,100.490424,2751,27510
Export,13.741442,100.490503,2752,27520
Export,13.74149,100.490582,2753,27530
Export,13.741537,100.490661,2754,27540
Export,13.741584,100.490739,2755,27550
Export,13.741631,100.490818,2756,27560
Export,13.741678,100.490897,2757,27570
Export,13.741725,100.490976,2758,27580
Export,13.741772,100.491054,2759,27590
Export,13.741819,100.491133,2760,27600
Export,13.741867,100.491212,2761,27610
Export,13.741914,100.491291,2762,27620
Export,13.741961,100.491369,2763,27630
Export,13.742008,100.491448,2764,27640
Export,13.742055,100.491527,2765,27650
Export,13.742102,100.491606,2766,27660
Export,13.742149,100.491684,2767,27670
Export,13.742196,100.491763,2768,27680
Export,13.742244,100.491842,2769,27690
Export,13.742291,100.49192,2770,27700
Export,13.742338,100.491999,2771,27710
Export,13.742385,100.492078,2772,27720
Export,13.742432,100.492157,2773,27730
Export,13.742479,100.492235,2774,27740
Export,13.742526,100.492314,2775,27750
Export,13.742573,100.492393,2776,27760
Export,13.742621,100.492472,2777,27770
Export,13.742668,100.49255,2778,27780
Export,13.742715,100.492629,2779,27790
Export,13.742762,100.492708,2780,27800
Export,13.742809,100.492787,2781,27810
Export,13.742856,100.492865,2782,27820
Export,13.7428767,100.4928994,2783,27830
Export,13.7381035,100.4849279,2784,27840
Export,13.738151,100.485006,2785,27850
Export,13.738198,100.485085,2786,27860
Export,13.738246,100.485164,2787,27870
Export,13.738293,100.485242,2788,27880
Export,13.73834,100.485321,2789,27890
Export,13.738388,100.485399,2790,27900
Export,13.7384266,100.4854643,2791,27910
Export,13.7380201,100.4847884,2792,27920
Export,13.738067,100.484867,2793,27930
Export,13.7381035,100.4849279,2794,27940
Export,13.7375199,100.4829109,2795,27950
Export,13.737544,100.483,2796,27960
Export,13.737567,100.483089,2797,27970
Export,13.737591,100.483178,2798,27980
Export,13.737615,100.483268,2799,27990
Export,13.737639,100.483357,2800,28000
Export,13.737662,100.483446,2801,28010
Export,13.737686,100.483535,2802,28020
Export,13.73771,100.483624,2803,28030
Export,13.737734,100.483714,2804,28040
Export,13.737758,100.483803,2805,28050
Export,13.737781,100.483892,2806,28060
Export,13.737805,100.483981,2807,28070
Export,13.737829,100.48407,2808,28080
Export,13.737853,100.484159,2809,28090
Export,13.737876,100.484249,2810,28100
Export,13.7379,100.484338,2811,28110
Export,13.737924,100.484427,2812,28120
Export,13.737948,100.484516,2813,28130
Export,13.737971,100.484605,2814,28140
Export,13.737995,100.484695,2815,28150
Export,13.738019,100.484784,2816,28160
Export,13.7380201,100.4847884,2817,28170
Export,13.7371551,100.4816556,2818,28180
Export,13.737181,100.481744,2819,28190
Export,13.737207,100.481833,2820,28200
Export,13.737232,100.481921,2821,28210
Export,13.737258,100.48201,2822,28220
Export,13.737284,100.482099,2823,28230
Export,13.73731,100.482187,2824,28240
Export,13.737335,100.482276,2825,28250
Export,13.737361,100.482364,2826,28260
Export,13.737387,100.482453,2827,28270
Export,13.737413,100.482542,2828,28280
Export,13.737438,100.48263,2829,28290
Export,13.737464,100.482719,2830,28300
Export,13.73749,100.482807,2831,28310
Export,13.737516,100.482896,2832,28320
Export,13.7375199,100.4829109,2833,28330
Export,13.7369884,100.4811621,2834,28340
Export,13.737018,100.481249,2835,28350
Export,13.737047,100.481337,2836,28360
Export,13.737077,100.481424,2837,28370
Export,13.737106,100.481511,2838,28380
Export,13.737136,100.481599,2839,28390
Export,13.7371551,100.4816556,2840,28400
Export,13.7367278,100.4809046,2841,28410
Export,13.736793,100.480969,2842,28420
Export,13.736857,100.481033,2843,28430
Export,13.736922,100.481097,2844,28440
Export,13.736987,100.481161,2845,28450
Export,13.7369884,100.4811621,2846,28460
Export,13.7355084,100.4801106,2847,28470
Export,13.735584,100.48016,2848,28480
Export,13.73566,100.480209,2849,28490
Export,13.735736,100.480259,2850,28500
Export,13.735812,100.480308,2851,28510
Export,13.735888,100.480358,2852,28520
Export,13.735964,100.480407,2853,28530
Export,13.73604,100.480457,2854,28540
Export,13.736116,100.480506,2855,28550
Export,13.736192,100.480556,2856,28560
Export,13.736268,100.480605,2857,28570
Export,13.736344,100.480654,2858,28580
Export,13.736419,100.480704,2859,28590
Export,13.736495,100.480753,2860,28600
Export,13.736571,100.480803,2861,28610
Export,13.736647,100.480852,2862,28620
Export,13.736723,100.480902,2863,28630
Export,13.7367278,100.4809046,2864,28640
Export,13.7338722,100.4790807,2865,28650
Export,13.733949,100.479129,2866,28660
Export,13.734025,100.479177,2867,28670
Export,13.734102,100.479225,2868,28680
Export,13.734179,100.479274,2869,28690
Export,13.734255,100.479322,2870,28700
Export,13.734332,100.47937,2871,28710
Export,13.734409,100.479418,2872,28720
Export,13.734485,100.479467,2873,28730
Export,13.734562,100.479515,2874,28740
Export,13.734639,100.479563,2875,28750
Export,13.734715,100.479611,2876,28760
Export,13.734792,100.47966,2877,28770
Export,13.734869,100.479708,2878,28780
Export,13.734945,100.479756,2879,28790
Export,13.735022,100.479804,2880,28800
Export,13.735098,100.479853,2881,28810
Export,13.735175,100.479901,2882,28820
Export,13.735252,100.479949,2883,28830
Export,13.735328,100.479997,2884,28840
Export,13.735405,100.480046,2885,28850
Export,13.735482,100.480094,2886,28860
Export,13.7355084,100.4801106,2887,28870
Export,13.7321421,100.4779756,2888,28880
Export,13.732218,100.478024,2889,28890
Export,13.732295,100.478073,2890,28900
Export,13.732371,100.478122,2891,28910
Export,13.732447,100.478171,2892,28920
Export,13.732524,100.478219,2893,28930
Export,13.7326,100.478268,2894,28940
Export,13.732676,100.478317,2895,28950
Export,13.732753,100.478366,2896,28960
Export,13.732829,100.478414,2897,28970
Export,13.732905,100.478463,2898,28980
Export,13.732982,100.478512,2899,28990
Export,13.733058,100.478561,2900,29000
Export,13.733134,100.478609,2901,29010
Export,13.733211,100.478658,2902,29020
Export,13.733287,100.478707,2903,29030
Export,13.733363,100.478756,2904,29040
Export,13.73344,100.478804,2905,29050
Export,13.733516,100.478853,2906,29060
Export,13.733592,100.478902,2907,29070
Export,13.733669,100.478951,2908,29080
Export,13.733745,100.478999,2909,29090
Export,13.733821,100.479048,2910,29100
Export,13.7338722,100.4790807,2911,29110
Export,13.7316314,100.4775143,2912,29120
Export,13.731699,100.477575,2913,29130
Export,13.731766,100.477636,2914,29140
Export,13.731834,100.477697,2915,29150
Export,13.731901,100.477758,2916,29160
Export,13.731969,100.477819,2917,29170
Export,13.732037,100.47788,2918,29180
Export,13.732104,100.477941,2919,29190
Export,13.7321421,100.4779756,2920,29200
Export,13.73135,100.4772353,2921,29210
Export,13.731415,100.477299,2922,29220
Export,13.731479,100.477364,2923,29230
Export,13.731544,100.477428,2924,29240
Export,13.731609,100.477492,2925,29250
Export,13.7316314,100.4775143,2926,29260
Export,13.7310165,100.4766667,2927,29270
Export,13.731063,100.476746,2928,29280
Export,13.731109,100.476825,2929,29290
Export,13.731156,100.476904,2930,29300
Export,13.731202,100.476983,2931,29310
Export,13.731249,100.477063,2932,29320
Export,13.731295,100.477142,2933,29330
Export,13.731342,100.477221,2934,29340
Export,13.73135,100.4772353,2935,29350
Export,13.7297658,100.4742956,2936,29360
Export,13.729809,100.474377,2937,29370
Export,13.729852,100.474458,2938,29380
Export,13.729894,100.474539,2939,29390
Export,13.729937,100.474621,2940,29400
Export,13.72998,100.474702,2941,29410
Export,13.730023,100.474783,2942,29420
Export,13.730066,100.474864,2943,29430
Export,13.730109,100.474946,2944,29440
Export,13.730152,100.475027,2945,29450
Export,13.730194,100.475108,2946,29460
Export,13.730237,100.47519,2947,29470
Export,13.73028,100.475271,2948,29480
Export,13.730323,100.475352,2949,29490
