route_name,route_id,trip_id,start_point,start_time,end_point,end_time,length,runtime,direction,speed,calendar
blue,00001,1712195,BL01,19:47:39,BL38,21:07:05,48000,01:19:26,0,36.26,WE
blue,00001,1714195,BL01,22:31:17,BL38,23:48:53,48000,01:17:36,0,37.11,WE
blue,00001,1802195,BL01,06:34:17,BL38,07:51:53,48000,01:17:36,0,37.11,WE
blue,00001,1804195,BL01,09:13:47,BL38,10:31:23,48000,01:17:36,0,37.11,WE
blue,00001,1806195,BL01,11:53:17,BL38,13:10:53,48000,01:17:36,0,37.11,WE
blue,00001,1808195,BL01,14:34:14,BL38,15:51:50,48000,01:17:36,0,37.11,WE
blue,00001,1810195,BL01,17:13:59,BL38,18:31:35,48000,01:17:36,0,37.11,WE
blue,00001,1902195,BL01,06:41:32,BL38,07:59:08,48000,01:17:36,0,37.11,WE
blue,00001,1904195,BL01,09:21:02,BL38,10:38:38,48000,01:17:36,0,37.11,WE
blue,00001,1906195,BL01,12:00:32,BL38,13:18:08,48000,01:17:36,0,37.11,WE
blue,00001,1908195,BL01,14:40:39,BL38,15:58:15,48000,01:17:36,0,37.11,WE
blue,00001,1910195,BL01,17:19:54,BL38,18:37:30,48000,01:17:36,0,37.11,WE
blue,00001,1912195,BL01,19:59:19,BL38,21:16:55,48000,01:17:36,0,37.11,WE
blue,00001,1914195,BL01,22:39:32,BL38,23:57:08,48000,01:17:36,0,37.11,WE
blue,00001,2002195,BL01,06:48:47,BL38,08:06:23,48000,01:17:36,0,37.11,WE
blue,00001,2004195,BL01,09:28:17,BL38,10:45:53,48000,01:17:36,0,37.11,WE
blue,00001,2006195,BL01,12:07:47,BL38,13:25:23,48000,01:17:36,0,37.11,WE
blue,00001,2008195,BL01,14:48:59,BL38,16:08:15,48000,01:19:16,0,36.33,WE
blue,00001,2010195,BL01,17:31:44,BL38,18:49:20,48000,01:17:36,0,37.11,WE
blue,00001,2012195,BL01,20:13:38,BL38,21:31:14,48000,01:17:36,0,37.11,WE
blue,00001,2014195,BL01,22:54:02,BL38,00:11:38,48000,01:17:36,0,37.11,WE
blue,00001,2102195,BL01,06:56:02,BL38,08:13:38,48000,01:17:36,0,37.11,WE
blue,00001,2104195,BL01,09:35:32,BL38,10:53:08,48000,01:17:36,0,37.11,WE
blue,00001,2106195,BL01,12:15:02,BL38,13:32:38,48000,01:17:36,0,37.11,WE
blue,00001,2108195,BL01,14:56:24,BL38,16:14:00,48000,01:17:36,0,37.11,WE
blue,00001,2110195,BL01,17:37:39,BL38,18:55:15,48000,01:17:36,0,37.11,WE
blue,00001,2112195,BL01,20:21:34,BL38,21:39:10,48000,01:17:36,0,37.11,WE
blue,00001,2114195,BL01,23:02:16,BL38,00:19:52,48000,01:17:36,0,37.11,WE
blue,00001,2202195,BL01,07:03:17,BL38,08:20:53,48000,01:17:36,0,37.11,WE
blue,00001,2204195,BL01,09:42:47,BL38,11:00:23,48000,01:17:36,0,37.11,WE
blue,00001,2206195,BL01,12:22:17,BL38,13:39:53,48000,01:17:36,0,37.11,WE
blue,00001,2208195,BL01,15:03:49,BL38,16:21:25,48000,01:17:36,0,37.11,WE
blue,00001,2210195,BL01,17:43:34,BL38,19:01:10,48000,01:17:36,0,37.11,WE
blue,00001,2303195,BL01,16:50:19,BL38,18:07:55,48000,01:17:36,0,37.11,WE
blue,00001,2402195,BL01,15:51:09,BL38,17:08:45,48000,01:17:36,0,37.11,WE
blue,00001,2404195,BL01,18:30:54,BL38,19:48:30,48000,01:17:36,0,37.11,WE
blue,00001,2406195,BL01,21:11:10,BL38,22:28:46,48000,01:17:36,0,37.11,WE
blue,00001,2503195,BL01,17:25:49,BL38,18:43:25,48000,01:17:36,0,37.11,WE
blue,00001,2505195,BL01,20:06:23,BL38,21:23:59,48000,01:17:36,0,37.11,WE
blue,00001,2507195,BL01,22:46:47,BL38,00:04:23,48000,01:17:36,0,37.11,WE
blue,00001,2602195,BL01,16:26:39,BL38,17:44:15,48000,01:17:36,0,37.11,WE
blue,00001,2604195,BL01,19:06:24,BL38,20:24:00,48000,01:17:36,0,37.11,WE
blue,00001,2606195,BL01,21:47:47,BL38,23:05:23,48000,01:17:36,0,37.11,WE
blue,00001,2703195,BL01,17:55:24,BL38,19:13:00,48000,01:17:36,0,37.11,WE
blue,00001,2705195,BL01,20:36:04,BL38,21:53:40,48000,01:17:36,0,37.11,WE
blue,00002,0102252,BL38,05:50:44,BL01,07:08:25,48000,01:17:41,1,37.07,WE
blue,00002,0104252,BL38,08:30:14,BL01,09:47:55,48000,01:17:41,1,37.07,WE
blue,00002,0106252,BL38,11:09:44,BL01,12:27:25,48000,01:17:41,1,37.07,WE
blue,00002,0108252,BL38,13:49:14,BL01,15:06:55,48000,01:17:41,1,37.07,WE
blue,00002,0110252,BL38,16:29:48,BL01,17:47:29,48000,01:17:41,1,37.07,WE
blue,00002,0112252,BL38,19:09:03,BL01,20:26:44,48000,01:17:41,1,37.07,WE
blue,00002,0114252,BL38,21:48:29,BL01,23:07:00,48000,01:18:31,1,36.68,WE
blue,00002,0202252,BL38,05:57:59,BL01,07:15:40,48000,01:17:41,1,37.07,WE
blue,00002,0204252,BL38,08:37:29,BL01,09:55:10,48000,01:17:41,1,37.07,WE
blue,00002,0206252,BL38,11:16:59,BL01,12:34:40,48000,01:17:41,1,37.07,WE
blue,00002,0208252,BL38,13:56:29,BL01,15:14:10,48000,01:17:41,1,37.07,WE
blue,00002,0210252,BL38,16:41:38,BL01,17:59:19,48000,01:17:41,1,37.07,WE
blue,00002,0212252,BL38,19:21:23,BL01,20:39:04,48000,01:17:41,1,37.07,WE
blue,00002,0302252,BL38,06:05:14,BL01,07:22:55,48000,01:17:41,1,37.07,WE
blue,00002,0304252,BL38,08:44:44,BL01,10:02:25,48000,01:17:41,1,37.07,WE
blue,00002,0306252,BL38,11:24:14,BL01,12:41:55,48000,01:17:41,1,37.07,WE
blue,00002,0308252,BL38,14:03:44,BL01,15:21:25,48000,01:17:41,1,37.07,WE
blue,00002,0310252,BL38,16:47:33,BL01,18:05:14,48000,01:17:41,1,37.07,WE
blue,00002,0312252,BL38,19:27:18,BL01,20:44:59,48000,01:17:41,1,37.07,WE
blue,00002,0402252,BL38,06:12:29,BL01,07:30:10,48000,01:17:41,1,37.07,WE
blue,00002,0404252,BL38,08:51:59,BL01,10:09:40,48000,01:17:41,1,37.07,WE
blue,00002,0406252,BL38,11:31:29,BL01,12:49:10,48000,01:17:41,1,37.07,WE
blue,00002,0408252,BL38,14:10:59,BL01,15:28:40,48000,01:17:41,1,37.07,WE
blue,00002,0410252,BL38,16:53:28,BL01,18:11:09,48000,01:17:41,1,37.07,WE
blue,00002,0412252,BL38,19:34:13,BL01,20:51:54,48000,01:17:41,1,37.07,WE
blue,00002,0502252,BL38,06:19:44,BL01,07:37:25,48000,01:17:41,1,37.07,WE
blue,00002,0504252,BL38,08:59:14,BL01,10:16:55,48000,01:17:41,1,37.07,WE
blue,00002,0506252,BL38,11:38:44,BL01,12:56:25,48000,01:17:41,1,37.07,WE
blue,00002,0508252,BL38,14:19:38,BL01,15:37:19,48000,01:17:41,1,37.07,WE
blue,00002,0510252,BL38,16:59:23,BL01,18:17:04,48000,01:17:41,1,37.07,WE
blue,00002,0512252,BL38,19:41:13,BL01,21:01:04,48000,01:19:51,1,36.07,WE
blue,00002,0602252,BL38,06:26:59,BL01,07:44:40,48000,01:17:41,1,37.07,WE
blue,00002,0604252,BL38,09:06:29,BL01,10:24:10,48000,01:17:41,1,37.07,WE
blue,00002,0606252,BL38,11:45:59,BL01,13:03:40,48000,01:17:41,1,37.07,WE
blue,00002,0608252,BL38,14:25:33,BL01,15:43:14,48000,01:17:41,1,37.07,WE
blue,00002,0610252,BL38,17:05:18,BL01,18:22:59,48000,01:17:41,1,37.07,WE
blue,00002,0702252,BL38,06:34:14,BL01,07:51:55,48000,01:17:41,1,37.07,WE
blue,00002,0704252,BL38,09:13:44,BL01,10:31:25,48000,01:17:41,1,37.07,WE
blue,00002,0706252,BL38,11:53:14,BL01,13:10:55,48000,01:17:41,1,37.07,WE
blue,00002,0708252,BL38,14:34:23,BL01,15:53:44,48000,01:19:21,1,36.29,WE
blue,00002,0710252,BL38,17:17:08,BL01,18:34:49,48000,01:17:41,1,37.07,WE
blue,00002,0712252,BL38,19:56:53,BL01,21:14:34,48000,01:17:41,1,37.07,WE
blue,00002,0802252,BL38,06:41:29,BL01,07:59:10,48000,01:17:41,1,37.07,WE
blue,00002,0804252,BL38,09:20:59,BL01,10:38:40,48000,01:17:41,1,37.07,WE
blue,00002,0806252,BL38,12:00:29,BL01,13:18:10,48000,01:17:41,1,37.07,WE
blue,00002,0808252,BL38,14:41:48,BL01,15:59:29,48000,01:17:41,1,37.07,WE
blue,00002,0810252,BL38,17:23:03,BL01,18:40:44,48000,01:17:41,1,37.07,WE
blue,00002,0812252,BL38,20:04:08,BL01,21:21:49,48000,01:17:41,1,37.07,WE
blue,00002,0902252,BL38,07:03:14,BL01,08:20:55,48000,01:17:41,1,37.07,WE
blue,00002,0904252,BL38,09:42:44,BL01,11:00:25,48000,01:17:41,1,37.07,WE
blue,00002,0906252,BL38,12:22:14,BL01,13:39:55,48000,01:17:41,1,37.07,WE
blue,00002,0908252,BL38,15:01:23,BL01,16:19:04,48000,01:17:41,1,37.07,WE
blue,00002,0910252,BL38,17:40:48,BL01,18:58:29,48000,01:17:41,1,37.07,WE
blue,00002,1002252,BL38,07:10:29,BL01,08:28:10,48000,01:17:41,1,37.07,WE
blue,00002,1004252,BL38,09:49:59,BL01,11:07:40,48000,01:17:41,1,37.07,WE
blue,00002,1006252,BL38,12:29:29,BL01,13:47:10,48000,01:17:41,1,37.07,WE
blue,00002,1008252,BL38,15:10:23,BL01,16:29:44,48000,01:19:21,1,36.29,WE
blue,00002,1010252,BL38,17:52:38,BL01,19:10:19,48000,01:17:41,1,37.07,WE
blue,00002,1012252,BL38,20:32:38,BL01,21:50:19,48000,01:17:41,1,37.07,WE
blue,00002,1103252,BL38,07:17:44,BL01,08:35:25,48000,01:17:41,1,37.07,WE
blue,00002,1105252,BL38,09:57:14,BL01,11:14:55,48000,01:17:41,1,37.07,WE
blue,00002,1107252,BL38,12:36:44,BL01,13:54:25,48000,01:17:41,1,37.07,WE
blue,00002,1109252,BL38,15:18:23,BL01,16:36:04,48000,01:17:41,1,37.07,WE
blue,00002,1111252,BL38,17:58:33,BL01,19:16:14,48000,01:17:41,1,37.07,WE
blue,00002,1113252,BL38,20:39:23,BL01,21:57:04,48000,01:17:41,1,37.07,WE
blue,00002,1203252,BL38,07:24:59,BL01,08:42:40,48000,01:17:41,1,37.07,WE
blue,00002,1205252,BL38,10:04:29,BL01,11:22:10,48000,01:17:41,1,37.07,WE
blue,00002,1207252,BL38,12:43:59,BL01,14:01:40,48000,01:17:41,1,37.07,WE
blue,00002,1209252,BL38,15:24:43,BL01,16:42:24,48000,01:17:41,1,37.07,WE
blue,00002,1211252,BL38,18:04:28,BL01,19:22:09,48000,01:17:41,1,37.07,WE
blue,00002,1213252,BL38,20:46:08,BL01,22:03:49,48000,01:17:41,1,37.07,WE
blue,00002,1303252,BL38,06:55:59,BL01,08:13:40,48000,01:17:41,1,37.07,WE
blue,00002,1305252,BL38,09:35:29,BL01,10:53:10,48000,01:17:41,1,37.07,WE
blue,00002,1307252,BL38,12:14:59,BL01,13:32:40,48000,01:17:41,1,37.07,WE
blue,00002,1309252,BL38,14:55:08,BL01,16:12:49,48000,01:17:41,1,37.07,WE
blue,00002,1311252,BL38,17:34:53,BL01,18:52:34,48000,01:17:41,1,37.07,WE
blue,00002,1313252,BL38,20:18:38,BL01,21:36:19,48000,01:17:41,1,37.07,WE
blue,00002,1403252,BL38,07:32:14,BL01,08:49:55,48000,01:17:41,1,37.07,WE
blue,00002,1405252,BL38,10:11:44,BL01,11:29:25,48000,01:17:41,1,37.07,WE
blue,00002,1407252,BL38,12:51:14,BL01,14:08:55,48000,01:17:41,1,37.07,WE
blue,00002,1409252,BL38,15:36:33,BL01,16:54:14,48000,01:17:41,1,37.07,WE
blue,00002,1411252,BL38,18:16:18,BL01,19:33:59,48000,01:17:41,1,37.07,WE
blue,00002,1413252,BL38,20:55:23,BL01,22:13:04,48000,01:17:41,1,37.07,WE
blue,00002,1503252,BL38,06:48:44,BL01,08:06:25,48000,01:17:41,1,37.07,WE
blue,00002,1505252,BL38,09:28:14,BL01,10:45:55,48000,01:17:41,1,37.07,WE
blue,00002,1507252,BL38,12:07:44,BL01,13:25:25,48000,01:17:41,1,37.07,WE
blue,00002,1509252,BL38,14:49:13,BL01,16:06:54,48000,01:17:41,1,37.07,WE
blue,00002,1511252,BL38,17:28:58,BL01,18:46:39,48000,01:17:41,1,37.07,WE
blue,00002,1513252,BL38,20:11:23,BL01,21:29:04,48000,01:17:41,1,37.07,WE
blue,00002,1603252,BL38,07:39:29,BL01,08:57:10,48000,01:17:41,1,37.07,WE
blue,00002,1605252,BL38,10:18:59,BL01,11:36:40,48000,01:17:41,1,37.07,WE
blue,00002,1607252,BL38,12:58:29,BL01,14:16:10,48000,01:17:41,1,37.07,WE
blue,00002,1609252,BL38,15:42:28,BL01,17:00:09,48000,01:17:41,1,37.07,WE
blue,00002,1611252,BL38,18:21:50,BL01,19:39:31,48000,01:17:41,1,37.07,WE
blue,00002,1613252,BL38,21:02:14,BL01,22:19:55,48000,01:17:41,1,37.07,WE
blue,00002,1703252,BL38,07:46:44,BL01,09:04:25,48000,01:17:41,1,37.07,WE
blue,00002,1705252,BL38,10:26:14,BL01,11:43:55,48000,01:17:41,1,37.07,WE
blue,00002,1707252,BL38,13:05:44,BL01,14:23:25,48000,01:17:41,1,37.07,WE
blue,00002,1709252,BL38,15:48:23,BL01,17:06:04,48000,01:17:41,1,37.07,WE
blue,00002,1711252,BL38,18:27:58,BL01,19:45:39,48000,01:17:41,1,37.07,WE
blue,00002,1713252,BL38,21:10:29,BL01,22:28:10,48000,01:17:41,1,37.07,WE
blue,00002,1803252,BL38,07:53:59,BL01,09:11:40,48000,01:17:41,1,37.07,WE
blue,00002,1805252,BL38,10:33:29,BL01,11:51:10,48000,01:17:41,1,37.07,WE
blue,00002,1807252,BL38,13:12:59,BL01,14:30:40,48000,01:17:41,1,37.07,WE
blue,00002,1809252,BL38,15:54:18,BL01,17:11:59,48000,01:17:41,1,37.07,WE
blue,00002,1811252,BL38,18:34:03,BL01,19:51:44,48000,01:17:41,1,37.07,WE
blue,00002,1903252,BL38,08:01:14,BL01,09:18:55,48000,01:17:41,1,37.07,WE
blue,00002,1905252,BL38,10:40:44,BL01,11:58:25,48000,01:17:41,1,37.07,WE
blue,00002,1907252,BL38,13:20:14,BL01,14:37:55,48000,01:17:41,1,37.07,WE
blue,00002,1909252,BL38,16:00:13,BL01,17:17:54,48000,01:17:41,1,37.07,WE
blue,00002,1911252,BL38,18:39:58,BL01,19:57:39,48000,01:17:41,1,37.07,WE
blue,00002,1913252,BL38,21:18:44,BL01,22:36:25,48000,01:17:41,1,37.07,WE
blue,00002,2003252,BL38,08:08:29,BL01,09:26:10,48000,01:17:41,1,37.07,WE
blue,00002,2005252,BL38,10:47:59,BL01,12:05:40,48000,01:17:41,1,37.07,WE
blue,00002,2007252,BL38,13:27:29,BL01,14:45:10,48000,01:17:41,1,37.07,WE
blue,00002,2009252,BL38,16:12:03,BL01,17:29:44,48000,01:17:41,1,37.07,WE
blue,00002,2011252,BL38,18:53:18,BL01,20:10:59,48000,01:17:41,1,37.07,WE
blue,00002,2013252,BL38,21:33:14,BL01,22:50:55,48000,01:17:41,1,37.07,WE
blue,00002,2103252,BL38,08:15:44,BL01,09:33:25,48000,01:17:41,1,37.07,WE
blue,00002,2105252,BL38,10:55:14,BL01,12:12:55,48000,01:17:41,1,37.07,WE
blue,00002,2107252,BL38,13:34:44,BL01,14:52:25,48000,01:17:41,1,37.07,WE
blue,00002,2109252,BL38,16:17:58,BL01,17:35:39,48000,01:17:41,1,37.07,WE
blue,00002,2111252,BL38,18:59:33,BL01,20:19:34,48000,01:20:01,1,35.99,WE
blue,00002,2113252,BL38,21:41:14,BL01,22:58:55,48000,01:17:41,1,37.07,WE
blue,00002,2203252,BL38,08:22:59,BL01,09:40:40,48000,01:17:41,1,37.07,WE
blue,00002,2205252,BL38,11:02:29,BL01,12:20:10,48000,01:17:41,1,37.07,WE
blue,00002,2207252,BL38,13:41:59,BL01,14:59:40,48000,01:17:41,1,37.07,WE
blue,00002,2209252,BL38,16:23:53,BL01,17:41:34,48000,01:17:41,1,37.07,WE
blue,00002,2302252,BL38,15:30:38,BL01,16:48:19,48000,01:17:41,1,37.07,WE
blue,00002,2304252,BL38,18:10:23,BL01,19:28:04,48000,01:17:41,1,37.07,WE
blue,00002,2403252,BL38,17:11:13,BL01,18:28:54,48000,01:17:41,1,37.07,WE
blue,00002,2405252,BL38,19:50:58,BL01,21:08:39,48000,01:17:41,1,37.07,WE
blue,00002,2502252,BL38,16:06:08,BL01,17:23:49,48000,01:17:41,1,37.07,WE
blue,00002,2504252,BL38,18:45:53,BL01,20:03:34,48000,01:17:41,1,37.07,WE
blue,00002,2506252,BL38,21:25:59,BL01,22:43:40,48000,01:17:41,1,37.07,WE
blue,00002,2603252,BL38,17:46:43,BL01,19:04:24,48000,01:17:41,1,37.07,WE
blue,00002,2605252,BL38,20:26:33,BL01,21:44:14,48000,01:17:41,1,37.07,WE
blue,00002,2702252,BL38,16:35:43,BL01,17:53:24,48000,01:17:41,1,37.07,WE
blue,00002,2704252,BL38,19:15:13,BL01,20:32:54,48000,01:17:41,1,37.07,WE
blue,00002,2706252,BL38,21:55:44,BL01,23:13:25,48000,01:17:41,1,37.07,WE
